gridkey_on,gridkey_off,count
112102031220,112102013102,1
112100323101,112100323100,621
112100323013,112100321333,66
112100330201,112100321332,3
112100323112,112100332021,4
112102031110,112102031110,130
112100323130,112102110123,3
112100323001,112100323130,1
112100302321,112100302033,1
112100332201,112100323311,3
112100323100,112100323011,1232
112100331200,112100323121,1
112100323102,112100321202,2
112100321332,112100321133,1
112100323112,112100330322,7
112100323031,112100332032,5
112101202330,112101212002,1
112100203321,112100321313,1
112100310011,112100132301,1
112100323100,112100322313,1
112100330231,112100330220,1
112100323000,112100322110,1
112100323120,112100321123,1
112100321223,112100323021,1
112100311303,112100312330,2
112100231011,112100320300,2
112100321232,112100320311,1
112100323110,112100323211,6
112102231201,112102231032,8
112100321312,112100323123,24
112100323201,112100323210,10
112100330201,112100330031,1
112101023222,112101023222,6
112102110011,112100323120,3
112100321332,112100330203,1
112101223132,112101232002,1
112100123220,112100300331,1
112101231033,112101231033,1
112100323331,112100323213,1
112100323011,112100320313,1
112100323121,112100330201,5
112100323301,112100323100,2
112100323120,112100321330,1
112100330200,112100323023,1
112100321230,112100313303,1
112103211023,112103033211,1
112100321322,112100323123,3
112102103203,112102103223,1
112100323331,112102101111,1
112100320121,112100320133,1
112100321323,112100320133,2
112100330322,112100330302,16
112100323131,112100323310,3
112100323102,112101222200,1
112100132132,112100132132,9
112100323302,112100323213,5
112100321230,112100321322,173
112100332103,112100330322,1
112100323120,112102110301,1
112100323130,112100333121,1
112100132120,112100132121,1
112100323120,112100330233,1
112100321323,112100321331,30
112102110123,112102110131,4
112103101022,112103100313,1
112102103032,112102103020,2
112100321211,112100321300,1
112102031001,112100321312,1
112100332102,112100332013,28
112100323310,112100323100,1
112100331233,112100331321,2
112100330201,112100332002,1
112103100313,112103100312,1
112100323013,112102110012,3
112100323020,112100323012,40
112100323011,112100332001,1
112100332211,112100332023,1
112100321320,112100321303,1
112100221321,112100221310,1
112102110103,112100323031,1
112102101001,112100323002,1
112100323012,112100320212,1
112102110112,112102110121,1
112100323123,112100323230,1
112100332003,112100323132,1
112100323120,112100323032,23
112103100313,112103100313,17
112102100202,112102100202,1
112100323102,112100330032,2
112102130131,112102130131,2
112100330112,112100330112,3
112100320321,112100321223,1
112100332001,112100332100,1
112100321212,112100321210,12
112102101203,112100332003,1
112100302202,112100213313,8
112103031203,112103023213,1
112100332031,112100323102,1
112100322123,112100323030,1
112100323103,112100323200,3
112100323122,112100323133,1
112100321223,112100323031,8
112100321320,112100321213,5
112100321323,112100322333,1
112100323033,112100323200,13
112100323013,112100330232,1
112100323121,112100321333,11
112100323321,112100323302,3
112100330322,112100323121,5
112101231110,112101231112,1
112102130131,112100323233,1
112100330232,112100321332,17
112100321332,112100330220,24
112100321223,112100321220,15
112100332022,112100323031,1
112100323031,112100332000,4
112103033213,112103211023,1
112100332210,112100323030,2
112101012310,112101032320,1
112102110132,112100323031,3
112100323021,112100332020,1
112100323123,112102101321,1
112100321322,112100332200,1
112100321210,112100321032,4
112100323233,112100323233,393
112100323013,112102110133,1
112100321203,112100321320,10
112100320331,112100321233,1
112100323020,112100322113,4
112102012313,112100323120,1
112100312222,112100312222,23
112100333012,112100321230,1
112100332111,112100333023,1
112100132300,112100132120,1
112102110121,112102110122,6
112102120033,112102120123,1
112100332021,112100323121,2
112100321311,112100321231,1
112100323101,112100323213,1
112100323003,112100321313,1
112102101003,112102011313,1
112100323102,112100323111,33
112102001303,112102100030,1
112100323230,112100323012,1
112100321320,112100321330,12
112100323001,112100321321,1
112100323130,112100323311,1
112100323030,112100320102,1
112100323120,112101222110,1
112103201123,112103201011,1
112100323102,112100323120,1973
112100323213,112100323103,2
112100323021,112100323123,27
112101232020,112101223131,1
112100322333,112100323202,1
112102100200,112100323033,1
112100323331,112100323100,2
112100321232,112100323112,3
112101222110,112101232002,1
112100323013,112100330201,15
112100323213,112100323033,58
112100330112,112101023222,1
112100323122,112100321221,1
112102100122,112100323300,1
112100231103,112100320133,1
112100321221,112100321313,1
112100321322,112100332000,3
112100330300,112100321230,1
112100321313,112100321231,1
112100323121,112100323232,1
112100321213,112100321211,3
112100323300,112100323331,1
112101023312,112101023223,1
112100322123,112100323011,1
112100323012,112100332132,1
112100330322,112100323131,1
112100332112,112100332103,1
112102100203,112100321322,1
112100322232,112100322232,3
112102101103,112102101103,1
112100323023,112100322310,7
112102100111,112102100113,1
112100320133,112100323202,1
112100323211,112100323302,15
112100323030,112100231103,1
112100323111,112100323122,1
112102122320,112102122322,1
112102130311,112102130311,1
112100323010,112100323102,194
112100323001,112100323112,2
112100321233,112100330202,1
112100323211,112100323331,6
112103200310,112103220101,1
112100322102,112100320322,1
112100323113,112100321312,1
112100323100,112102100110,1
112100323120,112100332233,2
112100323132,112100323101,2
112100323003,112100330221,1
112100323300,112100323302,10
112100321231,112100321322,52
112103222030,112103222010,1
112100320131,112100320123,1
112100323113,112100323021,1
112100323132,112100323331,1
112100323210,112100323231,4
112100323033,112102110323,1
112100323120,112100323122,766
112100323031,112100332230,2
112100321122,112100321310,1
112100320321,112100320321,7
112103200200,112102311311,3
112100321221,112100320033,1
112100332000,112100321323,1
112100230313,112100231130,1
112100323011,112100323020,3
112100323013,112102102213,1
112100323313,112100332001,1
112102101013,112100323032,1
112100323211,112100323101,2
112102112001,112102110122,1
112100323102,112100323100,1972
112100231011,112100213232,3
112100323121,112100323013,456
112103123200,112103123200,4
112100323030,112100323200,34
112100323023,112100322132,1
112103100312,112103100313,2
112100321230,112100321233,599
112102021102,112102100013,1
112100323202,112100322300,1
112100321333,112100330222,233
112100332122,112100332032,1
112100323100,112100323033,32
112100323121,112100320300,2
112102110012,112100332002,1
112100323101,112100330321,1
112100323100,112100323103,562
112100323132,112100323302,1
112100323103,112102110323,3
112100321211,112100321212,6
112100321331,112100332001,4
112100332033,112100323331,2
112100323003,112100332202,2
112100332021,112100323131,21
112101222200,112100333031,1
112100323331,112100323120,10
112100323200,112100323212,1
112100321212,112100323013,7
112100323031,112100332200,1
112100323213,112100323011,3
112100323210,112100323001,1
112100320213,112100320302,1
112103200121,112103022302,1
112102101223,112100323211,1
112100332023,112100332030,1
112100323100,112100323030,100
112100323132,112100323102,29
112100330230,112100321331,4
112100323133,112100332202,2
112101120201,112101033100,1
112100323101,112100323120,118
112102111033,112102110121,1
112100321230,112100231310,1
112100323010,112100323101,21
112100332001,112100332030,1
112101023223,112101023223,16
112100323120,112100332012,1
112100321223,112102110223,1
112100323031,112100332020,5
112100323131,112100321332,4
112102110203,112102121322,1
112100323102,112100323213,6
112100213313,112100231133,2
112100321213,112100320210,1
112100323101,112100323111,7
112100323202,112100321230,1
112100332001,112100321230,1
112100332033,112100323102,4
112102223032,112102223032,2
112100332212,112100323031,2
112100330321,112100330233,3
112100322302,112100322310,1
112100323012,112102110121,1
112102103330,112102103332,1
112100321111,112100321110,1
112100330231,112100330312,1
112100323213,112100322313,1
112100321333,112100332002,5
112102102130,112102102121,1
112100323300,112100323102,2
112100323023,112100332003,1
112100323031,112100231133,1
112100320300,112100320300,3
112100323131,112100332002,95
112100323130,112100323003,4
112100323112,112100323300,4
112100323110,112100330322,3
112100320300,112100323013,4
112100323113,112100323031,52
112103120303,112103120303,9
112100323301,112100323120,10
112102031000,112102031000,1
112100312330,112100323103,1
112100321232,112100323130,25
112100323010,112100302221,2
112102101220,112102101013,1
112100323001,112100323110,1
112102232301,112102223311,1
112100323013,112100323013,27320
112100323102,112100333000,1
112100330222,112100330220,14
112100322301,112100322301,4
112102010202,112102100030,1
112100323112,112100323211,5
112100323131,112100323022,1
112101032130,112101033022,2
112100323013,112100320300,2
112100321333,112100321332,1031
112102033213,112102120300,1
112101222202,112100333122,1
112100231011,112100302203,1
112100323202,112102012333,1
112100323211,112100323102,27
112100313222,112100313330,1
112100320133,112100300320,1
112100332010,112100323111,2
112102033120,112102033102,2
112100323121,112102102213,1
112101232011,112101232011,20
112100331303,112100331330,9
112100323001,112100320311,2
112100323030,112100322303,2
112102110001,112102110000,1
112100321320,112100323122,1
112103001012,112100333122,1
112100322333,112102013110,1
112102111002,112100332212,1
112100323010,112100323331,4
112100323031,112100323123,233
112100323112,112100332033,10
112100323202,112100322312,4
112100323023,112100322130,5
112100323003,112100323210,2
112100323102,112100332210,2
112100323011,112102011322,1
112100323310,112100323120,5
112100333112,112100331330,1
112102101110,112102103112,1
112102102121,112102101200,1
112100323130,112100332203,1
112100321320,112100321231,391
112100322311,112100323331,1
112100321322,112100323031,49
112102211322,112102211302,1
112100321321,112100321323,22
112100313330,112101202312,1
112100103022,112100302022,1
112100323120,112100332111,1
112100321232,112100213022,2
112100332202,112100332220,39
112101223112,112101222120,1
112100323323,112100323321,1
112100332002,112100323013,19
112102121322,112102121322,1
112100321221,112100323131,1
112100332302,112100332213,2
112100330322,112100330221,13
112103022212,112103022210,2
112100321322,112100321220,2
112100321331,112100321211,1
112103023230,112103023231,4
112100213022,112100213023,8
112102020020,112102020002,3
112101222313,112101222101,1
112100332010,112100330222,1
112100330203,112100323033,1
112100323021,112100323021,2552
112100323022,112100323013,16
112102103213,112102012332,1
112101220323,112101222110,1
112100323103,112100330210,1
112101302210,112101302210,3
112100323131,112100321202,1
112100321211,112100321313,1
112100323012,112102102320,1
112102033120,112102033120,34
112102013031,112102100232,1
112100323011,112100323132,10
112100323003,112100323131,7
112102110131,112100323002,1
112100320303,112100320123,1
112103220223,112103220032,1
112100330312,112100330233,1
112100330203,112100323103,1
112100321231,112100320131,1
112103031221,112103031203,4
112100323213,112100323231,8
112100321311,112100321330,1
112100333122,112100333120,1
112100330220,112100323011,1
112103122212,112103122212,1
112102031220,112102203331,1
112102111002,112100321321,1
112100323011,112100332232,1
112102111022,112102111211,1
112102110012,112100323120,2
112100323122,112100322213,1
112100323103,112100323201,3
112100323201,112100323121,1
112100323113,112100332032,1
112101211302,112101131213,1
112100323032,112100323020,3
112100332122,112100332122,71
112102100012,112102100030,1
112100323331,112100332002,6
112100323200,112100323012,7
112100323110,112102132231,1
112102100102,112102100102,3
112100323102,112100323310,1
112100321033,112100321121,1
112100323123,112100332021,1
112100333031,112100332001,1
112102221310,112102221301,4
112100323322,112100323121,1
112100323011,112100323010,1025
112101222310,112101222101,1
112100323033,112100323201,9
112100323123,112100330322,3
112100311301,112100323012,1
112101231110,112100323011,1
